id,label,timeset,users_can_post,category,username,talking_about_count,post_activity,fan_count,modularity_class,group
35245929077,Disney Pixar,,no,Movie/Television Studio,DisneyPixar,70007,0.11,14537958,0,1
35245929077,Disney Pixar,,no,Movie/Television Studio,DisneyPixar,70007,0.11,14537958,0,1
35245929077,Disney Pixar,,no,Movie/Television Studio,DisneyPixar,70007,0.11,14537958,0,1
35245929077,Disney Pixar,,no,Movie/Television Studio,DisneyPixar,70007,0.11,14537958,0,1
35245929077,Disney Pixar,,no,Movie/Television Studio,DisneyPixar,70007,0.11,14537958,0,1
35245929077,Disney Pixar,,no,Movie/Television Studio,DisneyPixar,70007,0.11,14537958,0,1
35245929077,Disney Pixar,,no,Movie/Television Studio,DisneyPixar,70007,0.11,14537958,0,1
35245929077,Disney Pixar,,no,Movie/Television Studio,DisneyPixar,70007,0.11,14537958,0,1
35245929077,Disney Pixar,,no,Movie/Television Studio,DisneyPixar,70007,0.11,14537958,0,1
35245929077,Disney Pixar,,no,Movie/Television Studio,DisneyPixar,70007,0.11,14537958,0,1
350971605012154,Finding Dory,,no,Movie,PixarFindingDory,7227,0.02,3106740,0,1
350971605012154,Finding Dory,,no,Movie,PixarFindingDory,7227,0.02,3106740,0,1
350971605012154,Finding Dory,,no,Movie,PixarFindingDory,7227,0.02,3106740,0,1
350971605012154,Finding Dory,,no,Movie,PixarFindingDory,7227,0.02,3106740,0,1
350971605012154,Finding Dory,,no,Movie,PixarFindingDory,7227,0.02,3106740,0,1
350971605012154,Finding Dory,,no,Movie,PixarFindingDory,7227,0.02,3106740,0,1
350971605012154,Finding Dory,,no,Movie,PixarFindingDory,7227,0.02,3106740,0,1
350971605012154,Finding Dory,,no,Movie,PixarFindingDory,7227,0.02,3106740,0,1
350971605012154,Finding Dory,,no,Movie,PixarFindingDory,7227,0.02,3106740,0,1
350971605012154,Finding Dory,,no,Movie,PixarFindingDory,7227,0.02,3106740,0,1
453888788023958,Inside Out,,no,Movie,PixarInsideOut,14149,0.02,924334,0,1
453888788023958,Inside Out,,no,Movie,PixarInsideOut,14149,0.02,924334,0,1
453888788023958,Inside Out,,no,Movie,PixarInsideOut,14149,0.02,924334,0,1
453888788023958,Inside Out,,no,Movie,PixarInsideOut,14149,0.02,924334,0,1
453888788023958,Inside Out,,no,Movie,PixarInsideOut,14149,0.02,924334,0,1
453888788023958,Inside Out,,no,Movie,PixarInsideOut,14149,0.02,924334,0,1
453888788023958,Inside Out,,no,Movie,PixarInsideOut,14149,0.02,924334,0,1
453888788023958,Inside Out,,no,Movie,PixarInsideOut,14149,0.02,924334,0,1
453888788023958,Inside Out,,no,Movie,PixarInsideOut,14149,0.02,924334,0,1
453888788023958,Inside Out,,no,Movie,PixarInsideOut,14149,0.02,924334,0,1
485442944898413,Colin's Friends,,yes,Community,Coliniseleven,15394,0.17,1921726,0,1
485442944898413,Colin's Friends,,yes,Community,Coliniseleven,15394,0.17,1921726,0,1
485442944898413,Colin's Friends,,yes,Community,Coliniseleven,15394,0.17,1921726,0,1
485442944898413,Colin's Friends,,yes,Community,Coliniseleven,15394,0.17,1921726,0,1
485442944898413,Colin's Friends,,yes,Community,Coliniseleven,15394,0.17,1921726,0,1
485442944898413,Colin's Friends,,yes,Community,Coliniseleven,15394,0.17,1921726,0,1
485442944898413,Colin's Friends,,yes,Community,Coliniseleven,15394,0.17,1921726,0,1
485442944898413,Colin's Friends,,yes,Community,Coliniseleven,15394,0.17,1921726,0,1
485442944898413,Colin's Friends,,yes,Community,Coliniseleven,15394,0.17,1921726,0,1
485442944898413,Colin's Friends,,yes,Community,Coliniseleven,15394,0.17,1921726,0,1
132180523866,Boo,,no,Movie Character,MonstersIncBoo,26129,0.0,21727110,1,1
132180523866,Boo,,no,Movie Character,MonstersIncBoo,26129,0.0,21727110,1,1
132180523866,Boo,,no,Movie Character,MonstersIncBoo,26129,0.0,21727110,1,1
132180523866,Boo,,no,Movie Character,MonstersIncBoo,26129,0.0,21727110,1,1
132180523866,Boo,,no,Movie Character,MonstersIncBoo,26129,0.0,21727110,1,1
132180523866,Boo,,no,Movie Character,MonstersIncBoo,26129,0.0,21727110,1,1
132180523866,Boo,,no,Movie Character,MonstersIncBoo,26129,0.0,21727110,1,1
132180523866,Boo,,no,Movie Character,MonstersIncBoo,26129,0.0,21727110,1,1
132180523866,Boo,,no,Movie Character,MonstersIncBoo,26129,0.0,21727110,1,1
132180523866,Boo,,no,Movie Character,MonstersIncBoo,26129,0.0,21727110,1,1
320726104664127,The Good Dinosaur,,no,Movie,PixarTheGoodDinosaur,1941,0.01,354319,0,1
320726104664127,The Good Dinosaur,,no,Movie,PixarTheGoodDinosaur,1941,0.01,354319,0,1
320726104664127,The Good Dinosaur,,no,Movie,PixarTheGoodDinosaur,1941,0.01,354319,0,1
320726104664127,The Good Dinosaur,,no,Movie,PixarTheGoodDinosaur,1941,0.01,354319,0,1
320726104664127,The Good Dinosaur,,no,Movie,PixarTheGoodDinosaur,1941,0.01,354319,0,1
320726104664127,The Good Dinosaur,,no,Movie,PixarTheGoodDinosaur,1941,0.01,354319,0,1
320726104664127,The Good Dinosaur,,no,Movie,PixarTheGoodDinosaur,1941,0.01,354319,0,1
320726104664127,The Good Dinosaur,,no,Movie,PixarTheGoodDinosaur,1941,0.01,354319,0,1
320726104664127,The Good Dinosaur,,no,Movie,PixarTheGoodDinosaur,1941,0.01,354319,0,1
320726104664127,The Good Dinosaur,,no,Movie,PixarTheGoodDinosaur,1941,0.01,354319,0,1
17377140236,Ratatouille,,no,Movie,PixarRatatouille,17632,0.02,8553480,1,1
17377140236,Ratatouille,,no,Movie,PixarRatatouille,17632,0.02,8553480,1,1
17377140236,Ratatouille,,no,Movie,PixarRatatouille,17632,0.02,8553480,1,1
17377140236,Ratatouille,,no,Movie,PixarRatatouille,17632,0.02,8553480,1,1
17377140236,Ratatouille,,no,Movie,PixarRatatouille,17632,0.02,8553480,1,1
17377140236,Ratatouille,,no,Movie,PixarRatatouille,17632,0.02,8553480,1,1
17377140236,Ratatouille,,no,Movie,PixarRatatouille,17632,0.02,8553480,1,1
17377140236,Ratatouille,,no,Movie,PixarRatatouille,17632,0.02,8553480,1,1
17377140236,Ratatouille,,no,Movie,PixarRatatouille,17632,0.02,8553480,1,1
17377140236,Ratatouille,,no,Movie,PixarRatatouille,17632,0.02,8553480,1,1
6877151199,Fandango,,yes,Entertainment Website,Fandango,312403,0.15,2009857,2,1
6877151199,Fandango,,yes,Entertainment Website,Fandango,312403,0.15,2009857,2,1
6877151199,Fandango,,yes,Entertainment Website,Fandango,312403,0.15,2009857,2,1
6877151199,Fandango,,yes,Entertainment Website,Fandango,312403,0.15,2009857,2,1
6877151199,Fandango,,yes,Entertainment Website,Fandango,312403,0.15,2009857,2,1
6877151199,Fandango,,yes,Entertainment Website,Fandango,312403,0.15,2009857,2,1
6877151199,Fandango,,yes,Entertainment Website,Fandango,312403,0.15,2009857,2,1
6877151199,Fandango,,yes,Entertainment Website,Fandango,312403,0.15,2009857,2,1
6877151199,Fandango,,yes,Entertainment Website,Fandango,312403,0.15,2009857,2,1
6877151199,Fandango,,yes,Entertainment Website,Fandango,312403,0.15,2009857,2,1
156129274416840,Brave,,no,Movie,PixarBrave,17731,0.02,8628973,2,1
156129274416840,Brave,,no,Movie,PixarBrave,17731,0.02,8628973,2,1
156129274416840,Brave,,no,Movie,PixarBrave,17731,0.02,8628973,2,1
156129274416840,Brave,,no,Movie,PixarBrave,17731,0.02,8628973,2,1
156129274416840,Brave,,no,Movie,PixarBrave,17731,0.02,8628973,2,1
156129274416840,Brave,,no,Movie,PixarBrave,17731,0.02,8628973,2,1
156129274416840,Brave,,no,Movie,PixarBrave,17731,0.02,8628973,2,1
156129274416840,Brave,,no,Movie,PixarBrave,17731,0.02,8628973,2,1
156129274416840,Brave,,no,Movie,PixarBrave,17731,0.02,8628973,2,1
156129274416840,Brave,,no,Movie,PixarBrave,17731,0.02,8628973,2,1
107118476015267,Disney Games,,yes,Games/Toys,DisneyGames,4754,0.03,2877878,2,1
107118476015267,Disney Games,,yes,Games/Toys,DisneyGames,4754,0.03,2877878,2,1
107118476015267,Disney Games,,yes,Games/Toys,DisneyGames,4754,0.03,2877878,2,1
107118476015267,Disney Games,,yes,Games/Toys,DisneyGames,4754,0.03,2877878,2,1
107118476015267,Disney Games,,yes,Games/Toys,DisneyGames,4754,0.03,2877878,2,1
107118476015267,Disney Games,,yes,Games/Toys,DisneyGames,4754,0.03,2877878,2,1
107118476015267,Disney Games,,yes,Games/Toys,DisneyGames,4754,0.03,2877878,2,1
107118476015267,Disney Games,,yes,Games/Toys,DisneyGames,4754,0.03,2877878,2,1
107118476015267,Disney Games,,yes,Games/Toys,DisneyGames,4754,0.03,2877878,2,1
107118476015267,Disney Games,,yes,Games/Toys,DisneyGames,4754,0.03,2877878,2,1
125502530827816,A Bug's Life,,no,Movie,PixarABugsLife,1491,0.01,2077776,0,1
125502530827816,A Bug's Life,,no,Movie,PixarABugsLife,1491,0.01,2077776,0,1
125502530827816,A Bug's Life,,no,Movie,PixarABugsLife,1491,0.01,2077776,0,1
125502530827816,A Bug's Life,,no,Movie,PixarABugsLife,1491,0.01,2077776,0,1
125502530827816,A Bug's Life,,no,Movie,PixarABugsLife,1491,0.01,2077776,0,1
125502530827816,A Bug's Life,,no,Movie,PixarABugsLife,1491,0.01,2077776,0,1
125502530827816,A Bug's Life,,no,Movie,PixarABugsLife,1491,0.01,2077776,0,1
125502530827816,A Bug's Life,,no,Movie,PixarABugsLife,1491,0.01,2077776,0,1
125502530827816,A Bug's Life,,no,Movie,PixarABugsLife,1491,0.01,2077776,0,1
125502530827816,A Bug's Life,,no,Movie,PixarABugsLife,1491,0.01,2077776,0,1
29349922628,WALL•E,,no,Movie,PixarWallE,12654,0.02,8645185,3,1
29349922628,WALL•E,,no,Movie,PixarWallE,12654,0.02,8645185,3,1
29349922628,WALL•E,,no,Movie,PixarWallE,12654,0.02,8645185,3,1
29349922628,WALL•E,,no,Movie,PixarWallE,12654,0.02,8645185,3,1
29349922628,WALL•E,,no,Movie,PixarWallE,12654,0.02,8645185,3,1
29349922628,WALL•E,,no,Movie,PixarWallE,12654,0.02,8645185,3,1
29349922628,WALL•E,,no,Movie,PixarWallE,12654,0.02,8645185,3,1
29349922628,WALL•E,,no,Movie,PixarWallE,12654,0.02,8645185,3,1
29349922628,WALL•E,,no,Movie,PixarWallE,12654,0.02,8645185,3,1
29349922628,WALL•E,,no,Movie,PixarWallE,12654,0.02,8645185,3,1
118194755634,Up,,no,Movie,PixarUp,48761,0.04,14535988,1,1
118194755634,Up,,no,Movie,PixarUp,48761,0.04,14535988,1,1
118194755634,Up,,no,Movie,PixarUp,48761,0.04,14535988,1,1
118194755634,Up,,no,Movie,PixarUp,48761,0.04,14535988,1,1
118194755634,Up,,no,Movie,PixarUp,48761,0.04,14535988,1,1
118194755634,Up,,no,Movie,PixarUp,48761,0.04,14535988,1,1
118194755634,Up,,no,Movie,PixarUp,48761,0.04,14535988,1,1
118194755634,Up,,no,Movie,PixarUp,48761,0.04,14535988,1,1
118194755634,Up,,no,Movie,PixarUp,48761,0.04,14535988,1,1
118194755634,Up,,no,Movie,PixarUp,48761,0.04,14535988,1,1
17765071054,The Incredibles,,no,Movie,PixarTheIncredibles,17591,0.03,7375526,0,1
17765071054,The Incredibles,,no,Movie,PixarTheIncredibles,17591,0.03,7375526,0,1
17765071054,The Incredibles,,no,Movie,PixarTheIncredibles,17591,0.03,7375526,0,1
17765071054,The Incredibles,,no,Movie,PixarTheIncredibles,17591,0.03,7375526,0,1
17765071054,The Incredibles,,no,Movie,PixarTheIncredibles,17591,0.03,7375526,0,1
17765071054,The Incredibles,,no,Movie,PixarTheIncredibles,17591,0.03,7375526,0,1
17765071054,The Incredibles,,no,Movie,PixarTheIncredibles,17591,0.03,7375526,0,1
17765071054,The Incredibles,,no,Movie,PixarTheIncredibles,17591,0.03,7375526,0,1
17765071054,The Incredibles,,no,Movie,PixarTheIncredibles,17591,0.03,7375526,0,1
17765071054,The Incredibles,,no,Movie,PixarTheIncredibles,17591,0.03,7375526,0,1
11215611028,Monsters, Inc.,,no,Movie,PixarMonstersInc,19039,0.02,14300865,1,1
11215611028,Monsters, Inc.,,no,Movie,PixarMonstersInc,19039,0.02,14300865,1,1
11215611028,Monsters, Inc.,,no,Movie,PixarMonstersInc,19039,0.02,14300865,1,1
11215611028,Monsters, Inc.,,no,Movie,PixarMonstersInc,19039,0.02,14300865,1,1
11215611028,Monsters, Inc.,,no,Movie,PixarMonstersInc,19039,0.02,14300865,1,1
11215611028,Monsters, Inc.,,no,Movie,PixarMonstersInc,19039,0.02,14300865,1,1
11215611028,Monsters, Inc.,,no,Movie,PixarMonstersInc,19039,0.02,14300865,1,1
11215611028,Monsters, Inc.,,no,Movie,PixarMonstersInc,19039,0.02,14300865,1,1
11215611028,Monsters, Inc.,,no,Movie,PixarMonstersInc,19039,0.02,14300865,1,1
11215611028,Monsters, Inc.,,no,Movie,PixarMonstersInc,19039,0.02,14300865,1,1
15294801701,Finding Nemo,,no,Movie,PixarFindingNemo,18691,0.02,18948446,1,1
15294801701,Finding Nemo,,no,Movie,PixarFindingNemo,18691,0.02,18948446,1,1
15294801701,Finding Nemo,,no,Movie,PixarFindingNemo,18691,0.02,18948446,1,1
15294801701,Finding Nemo,,no,Movie,PixarFindingNemo,18691,0.02,18948446,1,1
15294801701,Finding Nemo,,no,Movie,PixarFindingNemo,18691,0.02,18948446,1,1
15294801701,Finding Nemo,,no,Movie,PixarFindingNemo,18691,0.02,18948446,1,1
15294801701,Finding Nemo,,no,Movie,PixarFindingNemo,18691,0.02,18948446,1,1
15294801701,Finding Nemo,,no,Movie,PixarFindingNemo,18691,0.02,18948446,1,1
15294801701,Finding Nemo,,no,Movie,PixarFindingNemo,18691,0.02,18948446,1,1
15294801701,Finding Nemo,,no,Movie,PixarFindingNemo,18691,0.02,18948446,1,1
31159065182,Cars,,no,Movie,PixarCars,37607,0.01,16598052,2,1
31159065182,Cars,,no,Movie,PixarCars,37607,0.01,16598052,2,1
31159065182,Cars,,no,Movie,PixarCars,37607,0.01,16598052,2,1
31159065182,Cars,,no,Movie,PixarCars,37607,0.01,16598052,2,1
31159065182,Cars,,no,Movie,PixarCars,37607,0.01,16598052,2,1
31159065182,Cars,,no,Movie,PixarCars,37607,0.01,16598052,2,1
31159065182,Cars,,no,Movie,PixarCars,37607,0.01,16598052,2,1
31159065182,Cars,,no,Movie,PixarCars,37607,0.01,16598052,2,1
31159065182,Cars,,no,Movie,PixarCars,37607,0.01,16598052,2,1
31159065182,Cars,,no,Movie,PixarCars,37607,0.01,16598052,2,1
10498014129,Toy Story,,no,Movie,PixarToyStory,72658,0.06,31905723,3,1
10498014129,Toy Story,,no,Movie,PixarToyStory,72658,0.06,31905723,3,1
10498014129,Toy Story,,no,Movie,PixarToyStory,72658,0.06,31905723,3,1
10498014129,Toy Story,,no,Movie,PixarToyStory,72658,0.06,31905723,3,1
10498014129,Toy Story,,no,Movie,PixarToyStory,72658,0.06,31905723,3,1
10498014129,Toy Story,,no,Movie,PixarToyStory,72658,0.06,31905723,3,1
10498014129,Toy Story,,no,Movie,PixarToyStory,72658,0.06,31905723,3,1
10498014129,Toy Story,,no,Movie,PixarToyStory,72658,0.06,31905723,3,1
10498014129,Toy Story,,no,Movie,PixarToyStory,72658,0.06,31905723,3,1
10498014129,Toy Story,,no,Movie,PixarToyStory,72658,0.06,31905723,3,1
11784025953,Disney,,no,Arts & Entertainment,Disney,303033,0.24,50875649,1,1
11784025953,Disney,,no,Arts & Entertainment,Disney,303033,0.24,50875649,1,1
11784025953,Disney,,no,Arts & Entertainment,Disney,303033,0.24,50875649,1,1
11784025953,Disney,,no,Arts & Entertainment,Disney,303033,0.24,50875649,1,1
11784025953,Disney,,no,Arts & Entertainment,Disney,303033,0.24,50875649,1,1
11784025953,Disney,,no,Arts & Entertainment,Disney,303033,0.24,50875649,1,1
11784025953,Disney,,no,Arts & Entertainment,Disney,303033,0.24,50875649,1,1
11784025953,Disney,,no,Arts & Entertainment,Disney,303033,0.24,50875649,1,1
11784025953,Disney,,no,Arts & Entertainment,Disney,303033,0.24,50875649,1,1
11784025953,Disney,,no,Arts & Entertainment,Disney,303033,0.24,50875649,1,1
id,label,timeset,users_can_post,category,username,talking_about_count,post_activity,fan_count,modularity_class,2
id,label,timeset,users_can_post,category,username,talking_about_count,post_activity,fan_count,modularity_class,2
id,label,timeset,users_can_post,category,username,talking_about_count,post_activity,fan_count,modularity_class,2
id,label,timeset,users_can_post,category,username,talking_about_count,post_activity,fan_count,modularity_class,2
id,label,timeset,users_can_post,category,username,talking_about_count,post_activity,fan_count,modularity_class,2
id,label,timeset,users_can_post,category,username,talking_about_count,post_activity,fan_count,modularity_class,2
id,label,timeset,users_can_post,category,username,talking_about_count,post_activity,fan_count,modularity_class,2
id,label,timeset,users_can_post,category,username,talking_about_count,post_activity,fan_count,modularity_class,2
id,label,timeset,users_can_post,category,username,talking_about_count,post_activity,fan_count,modularity_class,2
id,label,timeset,users_can_post,category,username,talking_about_count,post_activity,fan_count,modularity_class,2
11640096627,Warner Bros. Entertainment,,no,Company,warnerbrosent,18841,0.04,3317700,0,2
11640096627,Warner Bros. Entertainment,,no,Company,warnerbrosent,18841,0.04,3317700,0,2
11640096627,Warner Bros. Entertainment,,no,Company,warnerbrosent,18841,0.04,3317700,0,2
11640096627,Warner Bros. Entertainment,,no,Company,warnerbrosent,18841,0.04,3317700,0,2
11640096627,Warner Bros. Entertainment,,no,Company,warnerbrosent,18841,0.04,3317700,0,2
11640096627,Warner Bros. Entertainment,,no,Company,warnerbrosent,18841,0.04,3317700,0,2
11640096627,Warner Bros. Entertainment,,no,Company,warnerbrosent,18841,0.04,3317700,0,2
11640096627,Warner Bros. Entertainment,,no,Company,warnerbrosent,18841,0.04,3317700,0,2
11640096627,Warner Bros. Entertainment,,no,Company,warnerbrosent,18841,0.04,3317700,0,2
11640096627,Warner Bros. Entertainment,,no,Company,warnerbrosent,18841,0.04,3317700,0,2
648203938602320,Pan,,no,Movie,PANMOVIE,294,0.0,338521,0,2
648203938602320,Pan,,no,Movie,PANMOVIE,294,0.0,338521,0,2
648203938602320,Pan,,no,Movie,PANMOVIE,294,0.0,338521,0,2
648203938602320,Pan,,no,Movie,PANMOVIE,294,0.0,338521,0,2
648203938602320,Pan,,no,Movie,PANMOVIE,294,0.0,338521,0,2
648203938602320,Pan,,no,Movie,PANMOVIE,294,0.0,338521,0,2
648203938602320,Pan,,no,Movie,PANMOVIE,294,0.0,338521,0,2
648203938602320,Pan,,no,Movie,PANMOVIE,294,0.0,338521,0,2
648203938602320,Pan,,no,Movie,PANMOVIE,294,0.0,338521,0,2
648203938602320,Pan,,no,Movie,PANMOVIE,294,0.0,338521,0,2
610961565609192,LEGO The Hobbit,,yes,Video Game,LEGOTheHobbitGame,168,0.0,394211,0,2
610961565609192,LEGO The Hobbit,,yes,Video Game,LEGOTheHobbitGame,168,0.0,394211,0,2
610961565609192,LEGO The Hobbit,,yes,Video Game,LEGOTheHobbitGame,168,0.0,394211,0,2
610961565609192,LEGO The Hobbit,,yes,Video Game,LEGOTheHobbitGame,168,0.0,394211,0,2
610961565609192,LEGO The Hobbit,,yes,Video Game,LEGOTheHobbitGame,168,0.0,394211,0,2
610961565609192,LEGO The Hobbit,,yes,Video Game,LEGOTheHobbitGame,168,0.0,394211,0,2
610961565609192,LEGO The Hobbit,,yes,Video Game,LEGOTheHobbitGame,168,0.0,394211,0,2
610961565609192,LEGO The Hobbit,,yes,Video Game,LEGOTheHobbitGame,168,0.0,394211,0,2
610961565609192,LEGO The Hobbit,,yes,Video Game,LEGOTheHobbitGame,168,0.0,394211,0,2
610961565609192,LEGO The Hobbit,,yes,Video Game,LEGOTheHobbitGame,168,0.0,394211,0,2
298184739645,WB Games,,no,Games/Toys,wbgames,6767,0.01,307102,0,2
298184739645,WB Games,,no,Games/Toys,wbgames,6767,0.01,307102,0,2
298184739645,WB Games,,no,Games/Toys,wbgames,6767,0.01,307102,0,2
298184739645,WB Games,,no,Games/Toys,wbgames,6767,0.01,307102,0,2
298184739645,WB Games,,no,Games/Toys,wbgames,6767,0.01,307102,0,2
298184739645,WB Games,,no,Games/Toys,wbgames,6767,0.01,307102,0,2
298184739645,WB Games,,no,Games/Toys,wbgames,6767,0.01,307102,0,2
298184739645,WB Games,,no,Games/Toys,wbgames,6767,0.01,307102,0,2
298184739645,WB Games,,no,Games/Toys,wbgames,6767,0.01,307102,0,2
298184739645,WB Games,,no,Games/Toys,wbgames,6767,0.01,307102,0,2
198997176809372,The Great Gatsby,,no,Movie,thegreatgatsbymovie,2659,0.0,1993670,1,2
198997176809372,The Great Gatsby,,no,Movie,thegreatgatsbymovie,2659,0.0,1993670,1,2
198997176809372,The Great Gatsby,,no,Movie,thegreatgatsbymovie,2659,0.0,1993670,1,2
198997176809372,The Great Gatsby,,no,Movie,thegreatgatsbymovie,2659,0.0,1993670,1,2
198997176809372,The Great Gatsby,,no,Movie,thegreatgatsbymovie,2659,0.0,1993670,1,2
198997176809372,The Great Gatsby,,no,Movie,thegreatgatsbymovie,2659,0.0,1993670,1,2
198997176809372,The Great Gatsby,,no,Movie,thegreatgatsbymovie,2659,0.0,1993670,1,2
198997176809372,The Great Gatsby,,no,Movie,thegreatgatsbymovie,2659,0.0,1993670,1,2
198997176809372,The Great Gatsby,,no,Movie,thegreatgatsbymovie,2659,0.0,1993670,1,2
198997176809372,The Great Gatsby,,no,Movie,thegreatgatsbymovie,2659,0.0,1993670,1,2
296025760408983,Warner Bros. Pictures,,no,Movie/Television Studio,WarnerBrosPictures,11308,0.16,26724495,1,2
296025760408983,Warner Bros. Pictures,,no,Movie/Television Studio,WarnerBrosPictures,11308,0.16,26724495,1,2
296025760408983,Warner Bros. Pictures,,no,Movie/Television Studio,WarnerBrosPictures,11308,0.16,26724495,1,2
296025760408983,Warner Bros. Pictures,,no,Movie/Television Studio,WarnerBrosPictures,11308,0.16,26724495,1,2
296025760408983,Warner Bros. Pictures,,no,Movie/Television Studio,WarnerBrosPictures,11308,0.16,26724495,1,2
296025760408983,Warner Bros. Pictures,,no,Movie/Television Studio,WarnerBrosPictures,11308,0.16,26724495,1,2
296025760408983,Warner Bros. Pictures,,no,Movie/Television Studio,WarnerBrosPictures,11308,0.16,26724495,1,2
296025760408983,Warner Bros. Pictures,,no,Movie/Television Studio,WarnerBrosPictures,11308,0.16,26724495,1,2
296025760408983,Warner Bros. Pictures,,no,Movie/Television Studio,WarnerBrosPictures,11308,0.16,26724495,1,2
296025760408983,Warner Bros. Pictures,,no,Movie/Television Studio,WarnerBrosPictures,11308,0.16,26724495,1,2
140262999339534,Batman Arkham,,yes,Games/Toys,BatmanArkham,3521,0.0,3085667,1,2
140262999339534,Batman Arkham,,yes,Games/Toys,BatmanArkham,3521,0.0,3085667,1,2
140262999339534,Batman Arkham,,yes,Games/Toys,BatmanArkham,3521,0.0,3085667,1,2
140262999339534,Batman Arkham,,yes,Games/Toys,BatmanArkham,3521,0.0,3085667,1,2
140262999339534,Batman Arkham,,yes,Games/Toys,BatmanArkham,3521,0.0,3085667,1,2
140262999339534,Batman Arkham,,yes,Games/Toys,BatmanArkham,3521,0.0,3085667,1,2
140262999339534,Batman Arkham,,yes,Games/Toys,BatmanArkham,3521,0.0,3085667,1,2
140262999339534,Batman Arkham,,yes,Games/Toys,BatmanArkham,3521,0.0,3085667,1,2
140262999339534,Batman Arkham,,yes,Games/Toys,BatmanArkham,3521,0.0,3085667,1,2
140262999339534,Batman Arkham,,yes,Games/Toys,BatmanArkham,3521,0.0,3085667,1,2
119132251453685,New Year's Eve,,no,Movie,newyearsevemovie,272,0.0,333789,0,2
119132251453685,New Year's Eve,,no,Movie,newyearsevemovie,272,0.0,333789,0,2
